Instance;" ""JobAmount""";" ""MachineAmount""";" ""MinTaskAmount""";" ""MinTaskTime""";" ""MaxTaskTime""";Solver;" ""CoolingFactor""";" ""Iterations""";" ""Neighborhood""";" ""PriorityRule""";" ""RunTime""";" ""SeedValue""";Makespan
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:58.8961300;1347639367;1440
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:51.0899419;1435449380;1352
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:58.5635070;1611507990;1442
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:03:32.7865229;2093517742;1976
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:03:47.2061784;1822960985;2027
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:03:35.2861123;1175741837;1948
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:03:39.5041950;1125019739;1938
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:03:33.2611261;838168183;1945
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:04:51.8460618;634361329;2272
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:04:43.2473422;476276085;2383
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:04:52.5585758;1424161625;2385
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:04:57.8546186;942145318;2400
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:04:49.8562544;960248303;2313
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:04:28.6238750;1740636998;2199
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:04:38.7492055;978177212;2323
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:04:26.8039311;890157983;2225
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:04:29.1855569;693328089;2267
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:04:41.2510690;382213571;2225
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.1419485;1740058339;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.1396363;1769374964;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.0995420;1219070716;428
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.1268762;1561053602;484
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.0978506;367850395;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.5711652;286900017;2991
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.5616985;1554074352;2995
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.5663390;115839813;3025
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.5899222;549715064;3006
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.6497311;1170903766;3134
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.2270625;472546375;898
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.2037640;1863004877;804
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.2075636;1200389377;738
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.2326037;1724645761;812
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.2123503;919393965;715
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.4060590;1052131403;889
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.3769840;432023311;1014
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.3359183;2076496091;911
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.3911265;1468215943;903
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.4278513;1758767329;1034
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.5571637;1553645959;1312
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.5477480;334279589;1235
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.5723638;1671110778;1274
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.6192180;1493495599;1330
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.5785390;1700843171;1283
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.6360264;2082796540;1185
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.6740690;752520327;1258
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.7001083;1127870776;1259
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.6888071;595265144;1213
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.6679810;1448092201;1266
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.9417958;2135423934;1637
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.9678587;272070029;1562
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.9706008;497631795;1587
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.8979180;1578470868;1586
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:00.9923157;1792170171;1593
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:01.6784468;1690716748;2112
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:01.7909452;2324042;2127
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:01.6926168;1160081690;2199
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:01.6216020;1339905915;2065
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:01.6358598;1658545545;2186
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.2153178;1180383633;2464
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.3027103;268865835;2588
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.4190953;1764116333;2576
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.3438367;793838736;2533
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.2603237;306682257;2618
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.1319233;544571213;2459
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.1797085;1014353796;2668
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.1243087;66289018;2544
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.0553479;650278296;2576
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,8;1000;N5;LTT;00:00:02.0797623;49737629;2594
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.3128313;317774750;466
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.3458928;1917577388;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.2665258;1840000822;428
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.3602075;1509746170;496
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.2630543;225470014;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:06.3778428;1551388259;2772
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:06.2899597;1175912229;2908
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:06.3467717;822231449;2892
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:06.2695105;287421477;2721
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:06.4385070;423061620;3005
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.5556122;1374269800;868
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.5006059;975208126;804
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.5161788;676598944;738
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.5753522;1232231431;949
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.5299594;1796384446;739
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.1058443;740616491;893
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.0364548;1232263819;899
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.9331664;734555826;912
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,8;2500;N5;LTT;00:00:00.9888434;321865368;892
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.0570963;806180383;989
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.3334974;189157814;1366
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.3627807;605210712;1197
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.3291152;333918812;1289
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.5055090;2108092125;1396
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.4599934;2073758131;1298
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.7267567;1627893749;1234
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.7394197;1941842832;1185
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.6893721;1253738726;1222
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.6917425;155186554;1156
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:01.6583120;1266894186;1295
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:02.4440436;667117938;1585
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:02.2684445;1523328941;1565
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:02.3861623;592461447;1461
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:02.2291596;1571159502;1477
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:02.4684079;70099794;1550
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:04.0798375;1432039325;2026
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:04.3234190;1719591198;2087
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:04.0910918;743383589;2115
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:04.1191042;534510786;1950
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:04.2227949;1281576025;2023
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:05.6142443;139350886;2437
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:05.5534415;1664252035;2520
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:05.5196216;513602468;2491
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:05.6051440;323436467;2449
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:05.9313731;1526950761;2422
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:05.1863117;1597432655;2338
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:05.4832282;1949375600;2550
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:05.2129256;12609418;2451
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:05.1224304;1396643128;2479
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,8;2500;N5;LTT;00:00:05.1515936;855543705;2427
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,8;5000;N5;LTT;00:00:00.6444929;1465384514;466
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,8;5000;N5;LTT;00:00:00.7062128;736503072;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:00.5564576;1344386094;409
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,8;5000;N5;LTT;00:00:00.7352703;560812565;484
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:00.5424324;1128203583;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:12.6235605;1065316407;2744
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:12.1283017;1756428102;2881
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:12.5477809;2036275792;2787
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:12.4299391;1075015663;2714
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:12.6504493;243449146;2928
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:01.0070641;1660497139;827
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,8;5000;N5;LTT;00:00:00.9388384;664079461;804
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,8;5000;N5;LTT;00:00:00.9143575;1361761925;647
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,8;5000;N5;LTT;00:00:01.0241031;111931867;832
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,8;5000;N5;LTT;00:00:00.9480611;1705182565;738
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:01.9463598;80092044;855
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:01.8079182;2092842323;803
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:01.7010337;19070130;938
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,8;5000;N5;LTT;00:00:01.9082658;1622963069;890
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:02.1371600;1584655648;1007
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:02.6895977;1099937786;1303
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:02.5512694;1032036481;1238
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:02.7015799;1758149501;1359
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:03.0254276;711629007;1394
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:02.6627454;1419556573;1304
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:03.2941418;2036347807;1166
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,8;5000;N5;LTT;00:00:03.4468788;811989740;1216
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:03.4033189;1159401594;1248
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:03.4476051;529529426;1184
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:03.4189545;1731344591;1253
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:04.4512343;301165643;1552
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:04.8372825;1863676410;1517
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:04.6168128;1788168291;1488
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:04.4513869;212495048;1532
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:04.9374128;1385718878;1494
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:08.1947779;932531011;2062
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:08.7279557;778591199;2088
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:08.5256277;1460320477;1990
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:08.6035191;1308095585;1989
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:08.1918044;1538508664;2024
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:10.7798981;456056941;2392
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:11.0019488;1327886059;2383
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:11.0000558;1945302934;2449
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:10.8222930;928162014;2493
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:11.7232103;512857873;2421
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:10.2517406;1089264041;2344
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:10.6039832;189788361;2456
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:10.3123071;770789072;2419
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:10.3091086;32028811;2398
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,8;5000;N5;LTT;00:00:09.9680467;1075272765;2404
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.2414587;868149291;466
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.2658029;222201774;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.2044106;1375584078;409
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.2645680;1483634388;484
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.2269000;642295092;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:05.3015910;295029979;2948
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:05.4511136;650888802;2943
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:05.2316320;1111824720;2952
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:05.1702299;1947241700;2808
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:05.3791146;1958007530;3048
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.4859968;769300170;793
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.4597997;2045099104;804
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.4451098;730396989;738
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.4907173;174236428;848
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.4453208;811581332;739
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.8218485;342803440;880
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.8224740;1907337020;845
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.7097048;1898427137;926
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.7667421;482322758;884
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:00.8816478;1922627440;1032
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.1011080;461520113;1270
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.1599704;1584297823;1193
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.1107502;837258651;1359
